signal_ts,entry_ts,exit_ts,direction,session,setup,zone_id,entry,stop,target,exit,reason,risk_per_oz,size_oz,pnl,r,equity,bars_held,structural_stop,atr_buffer,stop_distance,atr15,spread,zone_lo,zone_hi,zone_touches,regime,bars_to_retest,body_pct,upper_wick_pct,lower_wick_pct,close_pos,range
2015-06-09 16:00:00+00:00,2015-06-09 16:15:00+00:00,2015-06-10 07:00:00+00:00,SELL,newyork,rejection,53,1177.33,1182.863,1166.264,1182.913,stop,5.533,4.4951,-25.1,-1.009,9923.35,53.0,1182.18,0.683,5.332,1.366,0.2943,1177.708,1182.18,5,bear,,0.8197,0.161,0.0192,0.0192,1.065
2015-06-10 07:15:00+00:00,2015-06-10 07:30:00+00:00,2015-06-10 10:00:00+00:00,SELL,london,rejection,62,1184.189,1187.911,1176.745,1187.961,stop,3.722,6.6653,-25.14,-1.013,9898.21,10.0,1187.303,0.609,3.556,1.218,0.2592,1184.411,1187.303,3,bear,,0.1164,0.7451,0.1385,0.1385,0.975
2015-06-11 12:45:00+00:00,2015-06-11 13:00:00+00:00,2015-06-15 15:30:00+00:00,SELL,overlap,rejection,62,1182.679,1188.297,1171.443,1188.347,stop,5.618,4.4047,-24.97,-1.009,9873.24,194.0,1187.303,0.994,5.379,1.989,0.3011,1184.411,1187.303,3,bear,,0.2271,0.4531,0.3198,0.3198,3.384
2015-06-15 15:45:00+00:00,2015-06-15 16:00:00+00:00,2015-06-18 08:11:00+00:00,SELL,newyork,rejection,52,1188.889,1196.324,1174.019,1196.374,stop,7.435,3.3199,-24.85,-1.007,9848.39,,1195.173,1.151,7.244,2.301,0.2687,1189.967,1195.173,6,bear,,0.5791,0.0997,0.3212,0.3212,1.966
2015-07-13 09:15:00+00:00,2015-07-13 09:30:00+00:00,2015-07-15 15:00:00+00:00,SELL,london,rejection,74,1155.46,1160.411,1145.558,1145.558,target,4.951,4.9729,49.24,2.0,9897.64,206.0,1159.631,0.78,4.771,1.56,0.3097,1155.917,1159.631,3,bear,,0.484,0.4569,0.059,0.059,1.456
2015-07-15 15:15:00+00:00,2015-07-15 15:30:00+00:00,2015-07-17 14:00:00+00:00,SELL,overlap,rejection,78,1145.101,1150.518,1134.267,1134.267,target,5.417,4.5679,49.49,2.0,9947.12,178.0,1149.593,0.925,5.227,1.851,0.2851,1145.814,1149.593,2,bear,,0.9534,0.0115,0.0351,0.0351,2.134
2015-09-16 15:30:00+00:00,2015-09-16 15:45:00+00:00,2015-09-17 18:12:00+00:00,SELL,newyork,rejection,97,1120.518,1127.024,1107.506,1127.074,stop,6.506,3.8223,-25.06,-1.008,9922.07,,1126.144,0.881,6.264,1.761,0.3066,1121.721,1126.144,2,bear,,0.7116,0.2882,0.0002,0.0002,2.221
2015-11-19 16:00:00+00:00,2015-11-19 16:15:00+00:00,2015-11-19 16:41:00+00:00,SELL,overlap,rejection,140,1082.132,1087.537,1071.322,1087.587,stop,5.405,4.5893,-25.03,-1.009,9897.03,,1086.545,0.992,5.192,1.983,0.3013,1083.251,1086.545,4,bear,,0.608,0.2364,0.1556,0.1556,1.25
2015-11-19 17:15:00+00:00,2015-11-19 17:30:00+00:00,2015-11-23 02:31:00+00:00,SELL,newyork,rejection,140,1082.148,1088.618,1069.208,1069.208,target,6.47,3.8242,49.49,2.0,9946.52,,1087.52,1.098,6.262,2.197,0.2862,1083.251,1086.545,4,bear,,0.483,0.2937,0.2234,0.2234,2.261
2015-12-03 18:45:00+00:00,2015-12-03 19:00:00+00:00,2015-12-04 13:20:00+00:00,SELL,newyork,rejection,147,1062.099,1070.283,1045.731,1070.333,stop,8.184,3.0384,-25.02,-1.006,9921.5,,1069.208,1.076,7.983,2.151,0.3548,1063.487,1069.208,4,bear,,0.7019,0.1967,0.1014,0.1014,2.293
2015-12-04 15:45:00+00:00,2015-12-04 16:00:00+00:00,2015-12-09 19:15:00+00:00,SELL,overlap,rejection,143,1083.529,1092.955,1064.677,1074.37,timeout,9.426,2.6314,24.1,0.972,9945.6,288.0,1091.185,1.77,9.235,3.54,0.3165,1086.076,1091.185,3,bear,,0.7043,0.0382,0.2575,0.2575,5.239
2016-02-16 19:00:00+00:00,2016-02-16 19:15:00+00:00,2016-02-17 00:40:00+00:00,BUY,newyork,rejection,181,1204.399,1195.736,1221.725,1195.686,stop,8.663,2.8701,-25.01,-1.006,9920.59,,1197.1,1.364,8.438,2.727,0.3456,1197.1,1202.906,2,bull,,0.2548,0.1663,0.5788,0.8337,1.779
2016-02-17 10:00:00+00:00,2016-02-17 10:15:00+00:00,2016-02-18 16:06:00+00:00,BUY,london,rejection,181,1203.561,1195.973,1218.737,1218.737,target,7.588,3.2685,49.6,2.0,9970.19,,1197.1,1.127,7.393,2.254,0.2962,1197.1,1202.906,2,bull,,0.3537,0.1086,0.5376,0.8914,2.518
2016-03-09 17:15:00+00:00,2016-03-09 17:30:00+00:00,2016-03-10 12:47:00+00:00,BUY,newyork,rejection,190,1256.161,1244.502,1279.479,1244.452,stop,11.659,2.1379,-25.03,-1.004,9945.16,,1246.072,1.57,11.464,3.141,0.3333,1246.072,1255.905,2,bull,,0.8389,0.0032,0.1579,0.9968,1.58
2016-04-19 14:45:00+00:00,2016-04-19 15:00:00+00:00,2016-04-20 19:12:00+00:00,BUY,overlap,rejection,193,1253.96,1245.283,1271.314,1245.233,stop,8.677,2.8654,-25.01,-1.006,9920.16,,1246.402,1.119,8.467,2.239,0.2741,1246.402,1252.828,4,bull,,0.2145,0.1131,0.6724,0.8869,2.17
2016-04-20 19:45:00+00:00,2016-04-20 20:00:00+00:00,2016-04-21 12:03:00+00:00,BUY,newyork,rejection,196,1245.282,1237.163,1261.52,1261.52,target,8.119,3.0546,49.6,2.0,9969.76,,1238.279,1.115,7.857,2.231,0.3468,1238.279,1244.681,3,bull,,0.8124,0.1853,0.0024,0.8147,2.327
2016-04-21 14:00:00+00:00,2016-04-21 14:15:00+00:00,2016-04-22 01:03:00+00:00,BUY,overlap,rejection,193,1253.941,1244.478,1272.867,1244.428,stop,9.463,2.6339,-25.06,-1.005,9944.7,,1246.402,1.924,9.242,3.848,0.3361,1246.402,1252.828,4,bull,,0.7791,0.1275,0.0934,0.8725,5.731
2016-04-22 14:15:00+00:00,2016-04-22 14:30:00+00:00,2016-04-22 15:45:00+00:00,BUY,overlap,rejection,196,1245.13,1236.778,1261.834,1236.728,stop,8.352,2.9767,-25.01,-1.006,9919.69,5.0,1238.018,1.24,8.213,2.48,0.3009,1238.018,1244.941,4,bull,,0.2223,0.1056,0.6721,0.8944,2.742
2016-06-13 15:30:00+00:00,2016-06-13 15:45:00+00:00,2016-06-14 08:02:00+00:00,BUY,newyork,rejection,211,1285.658,1276.317,1304.34,1276.267,stop,9.341,2.6549,-24.93,-1.005,9894.76,,1277.56,1.243,9.142,2.486,0.2901,1277.56,1283.986,3,bull,,0.4866,0.0281,0.4852,0.9719,3.27
2016-06-15 19:00:00+00:00,2016-06-15 19:15:00+00:00,2016-06-16 19:27:00+00:00,BUY,newyork,rejection,233,1293.432,1282.015,1316.266,1281.965,stop,11.417,2.1667,-24.85,-1.004,9869.91,,1283.431,1.416,11.146,2.832,0.3673,1285.873,1291.344,2,bull,,0.5504,0.0591,0.3905,0.9409,3.036
2016-06-17 14:00:00+00:00,2016-06-17 14:15:00+00:00,2016-06-19 22:00:00+00:00,BUY,overlap,rejection,233,1293.231,1284.85,1309.993,1284.8,stop,8.381,2.9441,-24.82,-1.006,9845.09,27.0,1285.873,1.023,8.176,2.046,0.3022,1285.873,1291.344,2,bull,,0.727,0.0972,0.1758,0.9028,2.525
2016-06-20 14:30:00+00:00,2016-06-20 14:45:00+00:00,2016-06-21 11:03:00+00:00,BUY,overlap,rejection,234,1282.062,1273.171,1299.844,1273.121,stop,8.891,2.7683,-24.75,-1.006,9820.34,,1274.272,1.102,8.649,2.203,0.3168,1274.272,1280.665,3,bull,,0.774,0.0256,0.2004,0.9744,2.971
2016-07-07 16:45:00+00:00,2016-07-07 17:00:00+00:00,2016-07-08 12:30:00+00:00,BUY,newyork,rejection,238,1361.281,1352.033,1379.777,1351.983,stop,9.248,2.6547,-24.68,-1.005,9795.66,74.0,1353.251,1.218,9.046,2.436,0.3091,1355.563,1360.596,2,bull,,0.7085,0.2656,0.0258,0.7344,3.676
2016-07-08 17:45:00+00:00,2016-07-08 18:00:00+00:00,2016-07-11 13:14:00+00:00,BUY,newyork,rejection,238,1360.9,1351.335,1380.03,1351.285,stop,9.565,2.5603,-24.62,-1.005,9771.04,,1352.975,1.64,9.314,3.28,0.3339,1355.563,1360.596,2,bull,,0.7219,0.2696,0.0084,0.7304,2.491
2016-07-12 10:15:00+00:00,2016-07-12 10:30:00+00:00,2016-07-12 11:05:00+00:00,BUY,london,rejection,246,1353.732,1348.032,1365.132,1347.982,stop,5.7,4.2855,-24.64,-1.009,9746.4,,1348.86,0.828,5.514,1.656,0.2837,1348.86,1353.001,2,bull,,0.8423,0.1214,0.0364,0.8786,1.1
2016-08-04 10:30:00+00:00,2016-08-04 10:45:00+00:00,2016-08-04 12:46:00+00:00,BUY,london,rejection,246,1353.391,1348.207,1363.759,1363.759,target,5.184,4.7002,48.73,2.0,9795.13,,1348.86,0.653,5.003,1.305,0.279,1348.86,1353.001,2,bull,,0.6793,0.3207,0.0,0.6793,1.944
2016-08-10 13:30:00+00:00,2016-08-10 13:45:00+00:00,2016-08-10 14:18:00+00:00,BUY,overlap,rejection,246,1353.45,1346.869,1366.612,1346.819,stop,6.581,3.721,-24.67,-1.008,9770.46,,1347.788,0.919,6.33,1.838,0.2771,1347.788,1352.405,3,bull,,0.15,0.119,0.7311,0.881,2.951
2016-08-11 14:00:00+00:00,2016-08-11 14:15:00+00:00,2016-08-11 18:02:00+00:00,BUY,overlap,rejection,248,1350.878,1342.913,1366.808,1342.863,stop,7.965,3.0667,-24.58,-1.006,9745.88,,1343.909,0.996,7.76,1.992,0.2905,1343.935,1348.931,2,bull,,0.7333,0.2667,0.0,0.7333,5.759
2016-09-27 14:00:00+00:00,2016-09-27 14:15:00+00:00,2016-09-28 07:08:00+00:00,BUY,overlap,rejection,259,1328.611,1323.445,1338.943,1323.395,stop,5.166,4.7164,-24.6,-1.01,9721.28,,1324.386,0.941,4.97,1.882,0.2658,1324.386,1327.255,2,bull,,0.4722,0.1296,0.3983,0.8704,2.551
2016-11-28 13:30:00+00:00,2016-11-28 13:45:00+00:00,2016-11-30 16:17:00+00:00,SELL,overlap,rejection,299,1187.971,1196.27,1171.373,1171.373,target,8.299,2.9284,48.61,2.0,9769.88,,1195.242,1.028,8.118,2.056,0.2411,1189.03,1195.242,2,bear,,0.3147,0.5662,0.1191,0.1191,1.734
2016-12-12 18:15:00+00:00,2016-12-12 18:30:00+00:00,2016-12-14 19:12:00+00:00,SELL,newyork,rejection,303,1163.679,1169.373,1152.291,1152.291,target,5.694,4.2896,48.85,2.0,9818.73,,1168.435,0.938,5.475,1.877,0.273,1164.122,1168.435,2,bear,,0.4281,0.4392,0.1328,0.1328,2.301
2017-04-10 17:45:00+00:00,2017-04-10 18:00:00+00:00,2017-04-11 13:04:00+00:00,BUY,newyork,rejection,342,1253.072,1249.017,1261.182,1261.182,target,4.055,6.0535,49.09,2.0,9867.82,,1249.716,0.699,3.851,1.398,0.262,1249.716,1252.391,3,bull,,0.9687,0.0158,0.0154,0.9842,1.294
2017-04-21 13:00:00+00:00,2017-04-21 13:15:00+00:00,2017-04-21 14:19:00+00:00,BUY,overlap,rejection,359,1283.792,1279.647,1292.082,1279.597,stop,4.145,5.9516,-24.97,-1.012,9842.86,,1280.22,0.573,4.0,1.146,0.2362,1280.22,1283.221,2,bull,,0.5932,0.0943,0.3125,0.9057,1.957
2017-04-21 14:30:00+00:00,2017-04-21 14:45:00+00:00,2017-04-23 22:00:00+00:00,BUY,overlap,rejection,359,1284.072,1278.362,1295.492,1278.312,stop,5.71,4.3095,-24.82,-1.009,9818.03,25.0,1279.139,0.777,5.529,1.554,0.2223,1280.22,1283.221,2,bull,,0.6875,0.1713,0.1411,0.8287,3.876
2017-05-31 18:45:00+00:00,2017-05-31 19:00:00+00:00,2017-05-31 20:59:00+00:00,BUY,newyork,rejection,377,1272.209,1267.851,1280.925,1267.801,stop,4.358,5.6322,-24.83,-1.011,9793.21,,1268.6,0.75,4.236,1.5,0.2435,1268.6,1271.498,2,bull,,0.7454,0.0904,0.1642,0.9096,1.261
2017-08-09 15:15:00+00:00,2017-08-09 15:30:00+00:00,2017-08-10 13:03:00+00:00,BUY,overlap,rejection,406,1274.371,1268.965,1285.183,1285.183,target,5.406,4.5289,48.97,2.0,9842.17,,1269.825,0.861,5.227,1.722,0.2297,1269.825,1274.002,3,bull,,0.7237,0.063,0.2133,0.937,1.826
2017-08-18 14:45:00+00:00,2017-08-18 15:00:00+00:00,2017-08-18 16:15:00+00:00,BUY,overlap,rejection,411,1294.821,1287.952,1308.559,1287.902,stop,6.869,3.5821,-24.78,-1.007,9817.39,5.0,1288.968,1.016,6.649,2.031,0.2317,1288.968,1293.452,2,bull,,0.7296,0.2495,0.021,0.7505,1.646
2017-08-22 14:00:00+00:00,2017-08-22 14:15:00+00:00,2017-08-25 13:41:00+00:00,BUY,overlap,rejection,412,1285.308,1278.491,1298.942,1278.441,stop,6.817,3.6003,-24.72,-1.007,9792.67,,1279.405,0.915,6.644,1.829,0.2223,1279.405,1282.858,3,bull,,0.3338,0.1705,0.4957,0.8295,3.664
2017-09-05 18:30:00+00:00,2017-09-05 18:45:00+00:00,2017-09-06 14:34:00+00:00,BUY,newyork,rejection,423,1341.552,1335.947,1352.762,1335.897,stop,5.605,4.3678,-24.7,-1.009,9767.97,,1336.825,0.878,5.463,1.756,0.2314,1337.369,1341.188,2,bull,,0.6867,0.1737,0.1396,0.8263,1.747
2017-09-07 13:15:00+00:00,2017-09-07 13:30:00+00:00,2017-09-08 05:00:00+00:00,BUY,overlap,rejection,423,1342.469,1336.398,1354.611,1354.611,target,6.071,4.0224,48.84,2.0,9816.81,58.0,1337.369,0.972,5.932,1.943,0.2221,1337.369,1341.188,2,bull,,0.8073,0.0637,0.129,0.9363,1.883
2018-01-11 19:00:00+00:00,2018-01-11 19:15:00+00:00,2018-01-12 09:02:00+00:00,BUY,newyork,rejection,470,1323.558,1319.799,1331.076,1331.076,target,3.759,6.5289,49.08,2.0,9865.89,,1320.425,0.626,3.586,1.252,0.2222,1320.425,1323.36,2,bull,,0.814,0.0927,0.0933,0.9073,0.97
2018-01-12 15:30:00+00:00,2018-01-12 15:45:00+00:00,2018-01-17 23:30:00+00:00,BUY,overlap,rejection,472,1330.849,1323.858,1344.831,1328.071,timeout,6.991,3.5281,-9.8,-0.397,9856.09,288.0,1324.717,0.859,6.82,1.719,0.2211,1324.717,1329.168,2,bull,,0.9132,0.0649,0.022,0.9351,2.026
2018-01-18 15:45:00+00:00,2018-01-18 16:00:00+00:00,2018-01-23 19:00:00+00:00,BUY,overlap,rejection,472,1329.928,1323.978,1341.828,1337.921,timeout,5.95,4.1412,33.1,1.343,9889.19,288.0,1324.717,0.739,5.785,1.479,0.2149,1324.717,1329.168,2,bull,,0.2235,0.1026,0.6739,0.8974,1.15
2018-01-25 19:45:00+00:00,2018-01-25 20:00:00+00:00,2018-01-29 15:53:00+00:00,BUY,newyork,rejection,474,1347.939,1340.961,1361.895,1340.911,stop,6.978,3.543,-24.9,-1.007,9864.29,,1342.568,1.607,6.857,3.214,0.2356,1342.831,1346.009,2,bull,,0.4071,0.0317,0.5611,0.9683,5.422
2018-01-30 14:00:00+00:00,2018-01-30 14:15:00+00:00,2018-01-30 15:57:00+00:00,BUY,overlap,rejection,474,1348.362,1341.554,1361.978,1341.504,stop,6.808,3.6223,-24.84,-1.007,9839.45,,1342.388,0.834,6.648,1.669,0.2115,1342.831,1346.009,2,bull,,0.6582,0.2299,0.1119,0.7701,3.321
2018-02-02 14:15:00+00:00,2018-02-02 14:30:00+00:00,2018-02-02 15:17:00+00:00,BUY,overlap,rejection,475,1336.619,1328.977,1351.903,1328.927,stop,7.642,3.2189,-24.76,-1.007,9814.69,,1329.939,0.962,7.508,1.925,0.224,1329.939,1336.021,4,bull,,0.4105,0.1555,0.434,0.8445,2.842
2018-02-02 15:15:00+00:00,2018-02-02 15:30:00+00:00,2018-02-06 02:00:00+00:00,BUY,overlap,rejection,472,1330.161,1323.648,1343.187,1343.187,target,6.513,3.7673,49.07,2.0,9863.76,130.0,1324.717,1.07,6.372,2.14,0.2109,1324.717,1329.168,2,bull,,0.0131,0.2603,0.7266,0.7397,2.287
2018-02-26 14:45:00+00:00,2018-02-26 15:00:00+00:00,2018-02-27 13:07:00+00:00,BUY,overlap,rejection,494,1334.258,1329.715,1343.344,1329.665,stop,4.543,5.428,-24.93,-1.011,9838.83,,1330.479,0.764,4.305,1.527,0.2163,1330.638,1333.379,2,bull,,0.5987,0.3241,0.0772,0.6759,2.635
2018-04-18 12:45:00+00:00,2018-04-18 13:00:00+00:00,2018-04-18 19:14:00+00:00,BUY,overlap,rejection,503,1353.362,1347.58,1364.926,1347.53,stop,5.782,4.2541,-24.81,-1.009,9814.02,,1348.343,0.763,5.656,1.525,0.2199,1349.158,1352.39,2,bull,,0.8763,0.059,0.0646,0.941,1.601
2018-04-19 08:45:00+00:00,2018-04-19 09:00:00+00:00,2018-04-19 09:25:00+00:00,BUY,london,rejection,503,1352.578,1348.577,1360.58,1348.527,stop,4.001,6.1322,-24.84,-1.012,9789.18,,1349.158,0.581,3.848,1.162,0.2083,1349.158,1352.39,2,bull,,0.5596,0.146,0.2944,0.854,1.007
2018-07-03 16:30:00+00:00,2018-07-03 16:45:00+00:00,2018-07-04 00:57:00+00:00,SELL,newyork,rejection,541,1253.048,1257.601,1243.942,1257.651,stop,4.553,5.3751,-24.74,-1.011,9764.44,,1256.921,0.68,4.397,1.359,0.2243,1253.469,1256.586,2,bear,,0.3958,0.3842,0.2199,0.2199,1.25
2018-07-10 10:45:00+00:00,2018-07-10 11:00:00+00:00,2018-07-10 12:45:00+00:00,SELL,london,rejection,544,1249.968,1254.424,1241.056,1254.474,stop,4.456,5.4783,-24.69,-1.011,9739.75,7.0,1253.888,0.536,4.278,1.072,0.2159,1250.375,1253.888,2,bear,,0.9485,0.0218,0.0297,0.0297,2.914
2018-07-10 13:45:00+00:00,2018-07-10 14:00:00+00:00,2018-07-11 17:01:00+00:00,SELL,overlap,rejection,541,1253.119,1257.273,1244.811,1244.811,target,4.154,5.8617,48.7,2.0,9788.45,,1256.586,0.686,3.989,1.373,0.2334,1253.469,1256.586,2,bear,,0.5293,0.3832,0.0876,0.0876,1.656
2018-07-26 12:45:00+00:00,2018-07-26 13:00:00+00:00,2018-07-31 13:05:00+00:00,SELL,overlap,rejection,551,1226.778,1231.388,1217.558,1217.558,target,4.61,5.3083,48.94,2.0,9837.39,,1230.825,0.563,4.448,1.125,0.2268,1227.471,1230.683,3,bear,,0.9013,0.044,0.0547,0.0547,2.624
2018-08-03 16:30:00+00:00,2018-08-03 16:45:00+00:00,2018-08-08 19:45:00+00:00,SELL,newyork,rejection,554,1215.638,1220.746,1205.422,1213.652,timeout,5.108,4.8147,9.56,0.389,9846.96,288.0,1220.093,0.653,4.947,1.305,0.2135,1216.66,1220.093,3,bear,,0.9906,0.0004,0.009,0.009,1.112
2018-08-09 09:30:00+00:00,2018-08-09 09:45:00+00:00,2018-08-10 06:00:00+00:00,SELL,london,rejection,559,1214.472,1217.83,1207.756,1207.756,target,3.358,7.331,49.23,2.0,9896.19,77.0,1217.303,0.527,3.194,1.054,0.2151,1214.772,1217.303,2,bear,,0.0756,0.7078,0.2166,0.2166,1.018
2018-08-10 15:15:00+00:00,2018-08-10 15:30:00+00:00,2018-08-13 09:17:00+00:00,SELL,overlap,rejection,559,1213.831,1219.1,1203.293,1203.293,target,5.269,4.6955,49.48,2.0,9945.67,,1218.294,0.807,5.104,1.613,0.2124,1214.912,1218.294,3,bear,,0.5405,0.1863,0.2732,0.2732,1.782
2018-09-07 17:00:00+00:00,2018-09-07 17:15:00+00:00,2018-09-11 20:34:00+00:00,SELL,newyork,rejection,573,1194.399,1199.112,1184.973,1199.162,stop,4.713,5.2757,-25.13,-1.011,9920.54,,1198.336,0.777,4.549,1.554,0.2364,1194.712,1197.419,2,bear,,0.8674,0.1323,0.0003,0.0003,1.727
2018-09-12 12:30:00+00:00,2018-09-12 12:45:00+00:00,2018-09-12 14:59:00+00:00,SELL,overlap,rejection,573,1193.829,1198.063,1185.361,1198.113,stop,4.234,5.8577,-25.09,-1.012,9895.45,,1197.419,0.644,4.078,1.288,0.2176,1194.712,1197.419,2,bear,,0.0278,0.9691,0.0031,0.0031,1.635
2018-09-14 18:00:00+00:00,2018-09-14 18:15:00+00:00,2018-09-17 10:44:00+00:00,SELL,newyork,rejection,573,1194.368,1198.263,1186.578,1198.313,stop,3.895,6.3514,-25.06,-1.013,9870.39,,1197.419,0.844,3.729,1.687,0.2249,1194.712,1197.419,2,bear,,0.8995,0.0003,0.1002,0.1002,1.801
2018-09-26 18:15:00+00:00,2018-09-26 18:30:00+00:00,2018-09-27 14:52:00+00:00,SELL,newyork,rejection,562,1195.268,1201.342,1183.12,1183.12,target,6.074,4.0626,49.35,2.0,9919.74,,1200.476,0.866,5.902,1.731,0.2291,1197.548,1200.476,3,bear,,0.566,0.1534,0.2806,0.2806,3.851
2018-10-01 14:00:00+00:00,2018-10-01 14:15:00+00:00,2018-10-02 04:34:00+00:00,SELL,overlap,rejection,567,1186.149,1192.994,1172.459,1193.044,stop,6.845,3.623,-24.98,-1.007,9894.76,,1192.15,0.844,6.699,1.688,0.2147,1186.753,1190.677,3,bear,,0.4192,0.5245,0.0562,0.0562,3.566
2018-10-02 14:15:00+00:00,2018-10-02 14:30:00+00:00,2018-10-05 17:30:00+00:00,SELL,overlap,rejection,570,1205.488,1210.992,1194.48,1202.011,timeout,5.504,4.4944,15.63,0.632,9910.39,288.0,1210.128,0.864,5.347,1.728,0.2041,1205.844,1210.128,6,bear,,0.1319,0.6293,0.2389,0.2389,1.145
2018-10-08 14:15:00+00:00,2018-10-08 14:30:00+00:00,2018-10-09 03:54:00+00:00,SELL,overlap,rejection,567,1186.508,1191.555,1176.414,1191.605,stop,5.047,4.9091,-25.02,-1.01,9885.37,,1190.677,0.878,4.953,1.756,0.2218,1186.753,1190.677,3,bear,,0.7596,0.1828,0.0577,0.0577,3.494
2018-11-28 17:15:00+00:00,2018-11-28 17:30:00+00:00,2018-11-29 16:21:00+00:00,SELL,newyork,rejection,587,1220.148,1228.965,1202.514,1229.015,stop,8.817,2.8029,-24.85,-1.006,9860.52,,1227.854,1.111,8.589,2.222,0.307,1224.745,1227.854,2,bear,,0.7065,0.1675,0.126,0.126,5.343
2019-01-02 15:00:00+00:00,2019-01-02 15:15:00+00:00,2019-01-02 18:50:00+00:00,BUY,overlap,rejection,611,1285.995,1280.364,1297.257,1280.314,stop,5.631,4.3778,-24.87,-1.009,9835.65,,1281.164,0.8,5.452,1.6,0.2927,1281.164,1285.172,2,bull,,0.7286,0.0173,0.2541,0.9827,2.898
2019-01-04 17:15:00+00:00,2019-01-04 17:30:00+00:00,2019-01-08 13:19:00+00:00,BUY,newyork,rejection,611,1285.372,1280.176,1295.764,1280.126,stop,5.196,4.7323,-24.83,-1.01,9810.82,,1281.164,0.988,5.052,1.976,0.2865,1281.164,1285.172,2,bull,,0.0585,0.227,0.7146,0.773,1.026
2019-02-26 19:45:00+00:00,2019-02-26 20:00:00+00:00,2019-02-27 14:04:00+00:00,BUY,newyork,rejection,624,1329.625,1324.915,1339.045,1324.865,stop,4.71,5.2074,-24.79,-1.011,9786.03,,1325.514,0.599,4.49,1.197,0.3095,1325.514,1328.551,2,bull,,0.3018,0.0878,0.6105,0.9122,1.442
